user_id,stance_label,full_text,retweet_count,favorite_count,moral
8.79e+17,1,RT @thedailybeast: The daughter of an unvaccinated man who recently died from COVID-19 told CNN that she believes her father was a victim o…,1622,0,1.0
8.79e+17,1,"Oh, sorry to hear….I had zero problems with my shots…feel better soon❤️🙈🙉🙊 https://t.co/4Vwgr6ABtR",0,0,0.0
8.79e+17,1,"All nurses are Angel on earth……the ones that aren’t vaxxed are still Angel but don’t have wings, makes you easier to spot💥💥💥 https://t.co/WHUebkDaZo",0,0,0.0
8.79e+17,1,💕💕💕💥💥💥💕💕💕 https://t.co/gGKosNpwmI,2,3,0.0
8.79e+17,1,RT @GeorgeTakei: Dear unvaccinated Christians: God sent the vaccine.,5117,0,1.0
8.79e+17,1,RT @RexChapman: Blaming black and brown people for Covid is the most Republican thing you’ll see today…,1037,0,1.0
8.79e+17,1,"RT @Amy_Siskind: 90 million Americans who are eligible for vaccines, remain unvaccinated - a startling and incredible figure.  Deaths have…",1120,0,1.0
8.79e+17,1,RT @GeorgeTakei: Ironic that anyone who touts self-reliance and personal responsibility would fault the federal government for the current…,469,0,1.0
8.79e+17,1,"Hey Canuck, you’ve got a new friend….I curse a lot, have been known to rant…I’m basically harmless…fully Vaxxed https://t.co/qnbSgFThcL",0,0,0.0
770492281.0,1,"RT @Samfr: Number of Delta variant cases leading to an inpatient stay in hospital:

Under 50s with both doses of vaccine = 27

Unvaccinated…",129,0,0.0
770492281.0,1,"RT @AllisonCross: As Alberta moves to re-open, where are the guidelines for keeping kids under 12, who are unvaccinated, safe?

Seriously,…",249,0,0.0
770492281.0,1,RT @AlanaKinrich: I’m finding it very hard to continue to have empathy for unvaccinated people who are coming to the ED sick with COVID. No…,274,0,1.0
770492281.0,1,RT @MusingEducator: @Sflecce @sickkids @ronald_cohn Make sure you ask the doctors how to best protect unvaccinated children in crowded clas…,17,0,1.0
770492281.0,1,RT @PeterHotez: Many thanks @JudyMinkoff indeed between the antivaccine aggression from conservative lately White Nationalist groups + rece…,135,0,1.0
770492281.0,1,RT @DrVivianS: MANDATORY VACCINATION PLEASE @RodPhillips01 ⤵️,131,0,0.0
770492281.0,1,"RT @KPLWW5: By fraudulently discouraging followers from being vaccinated, the GOP and Fox News will eventually confront the same challenge…",2,0,1.0
770492281.0,1,RT @TheAngryEpi: ICYMI. Governor @dougducey changed the law to prevent Arizona’s public universities from implementing any COVID19 mitigati…,26,0,0.0
770492281.0,1,"RT @gorskon: In fact, I'd liken this situation to naturopaths. Naturopathy is antivaccine to the core. The existence of a small minority of…",6,0,0.0
770492281.0,1,"RT @kylegriffin1: Unvaccinated teenagers are nearly 10 times more likely to be hospitalized with COVID than fully vaccinated adolescents, a…",1449,0,1.0
770492281.0,1,"RT @KPLWW5: In other words, largely unvaccinated Alabama has identified death as its method of constraining COVID.",4,0,0.0
770492281.0,1,"RT @GettinBusyLivin: Do we all understand what’s happening in Alberta? That we all, unvaxxed, vaxxed, UCP, NDP, rural, urban, need a functi…",154,0,0.0
770492281.0,1,"RT @MedicVet68: LAST NITE ON SEATTLE NEWS, IDAHO is out of hospital beds, Prompting WA. STATE to say, ""WE WILL NOT SEE OUT OF STATERS, AS W…",1585,0,0.0
770492281.0,1,"RT @CheriJacobus: Unvaxxed should not be allowed to fly, go to restaurants, stores, gyms or place of employment where there are people.  It…",89,0,0.0
770492281.0,1,"RT @CailinasEirinn: A “wellness” clinic staffed by unvaccinated nurses, treating unvaccinated patients. 

This is not going to end “well.”",56,0,0.0
770492281.0,1,RT @MgS_2011: @LeslynLewis ... and illness resulting from transmission from someone unvaccinated delivering treatment is what?,4,0,0.0
770492281.0,1,RT @birgitomo: The Ontario government just told antivaxxers to hold on for another 86 days and proof of vaccination requirements will be li…,592,0,0.0
770492281.0,1,RT @KayeSteinsapir: Would you send an unvaccinated 5 year old to kindergarten if his teacher said she’s unwilling to disclose her vaccinati…,1591,0,1.0
770492281.0,1,"RT @LauraMiers: A close friend is retired, fully-vaxxed, lives alone, only leaves for groceries, always in high-quality, medical-grade mask…",325,0,0.0
770492281.0,1,RT @EdTubb: *This* is a vaccine mandate.,171,0,0.0
770492281.0,1,"RT @BabeTruth2: Unvaccinated people are flooding the hospitals in Texas and Florida, putting hospital staff at risk, all because they are t…",5,0,1.0
770492281.0,1,"RT @kesmithNB: I’m ashamed to admit that I started last week angry at unvaccinated Albertans. But, after a week of diagnosing COVID, a mass…",652,0,0.0
770492281.0,1,RT @DrKyle: There are ~185k children in Saskatchewan who have NO CHOICE but to go unvaccinated. They're too young. Is it too much to ask th…,77,0,0.0
770492281.0,1,"RT @PeterHotez: We have an incredibly powerful antivaccine lobby here in Texas, including an antivaccine PAC (political action committee).…",522,0,0.0
770492281.0,1,"RT @JHowardBrainMD: As usual, radio silence from those gushing over the UK a short time ago.",7,0,0.0
770492281.0,1,RT @FuzzyWuzzyTO: Boom!  Anchor John Northcott on CBC News network just cut off a lawyer for unvaccinated health care workers. She started…,277,0,0.0
770492281.0,1,RT @CAFarmersDtr: I don’t get ag folk who are anti-mask/anti-vax. I’m born/raised/career ag; I’m vaxxed and 😷 (double). If covid19 were a F…,1,0,0.0
3253228622.0,1,RT @CartmillJenni: @Out5p0ken @sar_oso Also reported yesterday: 97% of all new Covid cases are Non-Vaxxed people...#Darwin,2,0,0.0
3253228622.0,1,"RT @revmagdalen: If aliens are secretly here, they could be testing our intelligence in many ways. Getting back on an unvaccinated cruise s…",7,0,0.0
3253228622.0,1,"RT @VinGuptaMD: If you’re undecided about the vaccine, pls keep in mind: 

Being unvaccinated on June 9, 2021 is much more risky to your ow…",2837,0,0.0
3253228622.0,1,"RT @DrEricDing: 4) WHO officials said they are asking fully vaccinated people to continue to ""play it safe"" because a large portion of the…",417,0,1.0
3253228622.0,1,"RT @DrEricDing: So, vaccines good against hospitalizations, yes, but not when just 1 dose against #DeltaVariant, not when &lt;50% fully vaxxed…",278,0,0.0
3253228622.0,1,"RT @SharonCarbine: How many #unvaccinated Americans will learn from this lesson!

""All 24 unvaccinated people at birthday party in #Austral…",9,0,0.0
3253228622.0,1,"RT @HereToRebuild: @UncvrngTheTruth It isn't over. 
There's a new variant, Delta, much more contagious.  
If you're vaxxed, you won't die f…",15,0,0.0
3253228622.0,1,"RT @DavidBegnaud: This week, I asked three hospitalized, unvaccinated COVID patients where they get their news from. 
The answers: 
1.) Fac…",636,0,0.0
3253228622.0,1,RT @DrEricDing: New York City is now 44% #DeltaVariant… last week it was just 22.7%. That’s a fast surge in just 1 week!! ➡️”Dangerous time…,504,0,0.0
3253228622.0,1,"RT @VABVOX: #BREAKING 
Biden didn't ""fail"" to reach 70% vaccination by #July4th--Americans failed to #GetVaccinated.
Biden got vaccines to…",1321,0,0.0
3253228622.0,1,"RT @chipfranklin: We require the vaccinated to be masked because if we didn’t, the unvaccinated would lie and continue to kill the vulnerab…",693,0,1.0
3253228622.0,1,RT @Heidi_Cuda: A pal who got Pfizer double vaxxed in February is sick with COVID and recommends we keep wearing our masks. He took his off…,249,0,0.0
3253228622.0,1,"RT @redwingschic: @Sifill_LDF We really need to stop the unvaccinated from any interaction in our society, period",5,0,0.0
3253228622.0,1,RT @BrittanyinTexas: I can’t think of anything more irresponsible than an unvaccinated teacher or healthcare worker.,287,0,1.0
3253228622.0,1,RT @Sites4Congress: It's amazing seeing so much outrage about workplace protections for the unvaccinated from politicians who oppose paid s…,250,0,1.0
3253228622.0,1,RT @Hobie_SHRED: People that are unmasked and unvaccinated need to stay home.,3,0,1.0
3253228622.0,1,"RT @apathetic_NY: How I think unvaccinated people should be held accountable

1) If they infect someone that gets traced back to them they’…",30,0,1.0
3253228622.0,1,RT @PplsCityCouncil: The city of Los Angeles passed a motion requiring all city employees to be vaccinated by October 19 except those with…,25,0,0.0
3253228622.0,1,RT @JoyAnnReid: Vaccines work—-not being vaccinated is like playing Russian Roulette with your health. Chapter 440-something….,809,0,0.0
3253228622.0,1,"RT @JoyAnnReid: If you’re unvaccinated, you may soon find getting to Europe becoming a challenge. https://t.co/5OpZQ9ezc7",487,0,0.0
3253228622.0,1,RT @realTuckFrumper: Unvaccinated Husband of Anti-Vax Missouri State Representative Dies of Covid-19 https://t.co/EIcN9qalCO,805,0,1.0
3253228622.0,1,RT @angie_rasmussen: Please.,20,0,0.0
8.32e+17,1,RT @COVIDUpdate2020: Two unvaccinated passengers under age 16 on a Royal Caribbean cruise test positive for Covid - The Washington Post htt…,10,0,0.0
8.32e+17,1,RT @DrSomedayMaybe: Just found out that 6 of my fully vaccinated friends in Miami (Pfizer &amp; Moderna) all have the Delta variant of #COVID19…,906,0,0.0
8.32e+17,1,"@CathMath27 @jossreimer I'm in AB. We've never had to stay home, but we should have. We've had the worst rates of COVID19 in North America. We had 7 people die today. 
The world is not ""moving on"". They're opening and when the unvaccinated people there get COVID19 there'll be more deaths.",0,1,1.0
8.32e+17,1,"RT @DrEricDing: 27) I keep staring at this table… 23 deaths among unvaccinated, while 12 deaths in fully vaccinated. Approximately ~40% of…",259,0,1.0
8.32e+17,1,"RT @DrEricDing: 7) Hence this is why even if vaccinated, we still need to mask. And why CDC needs to recant it’s no mask rule given the ris…",341,0,0.0
8.32e+17,1,"@jasontryfon @ottgal5571 @NathanStall @GovCanHealth The single does only offers 30% protection against the Delta variant, so yes, it is closer to being unvaccinated /unprotected.",0,1,0.0
8.32e+17,1,RT @alfonslopeztena: Germany is loosening restrictions while transmission of the delta variant is on the rise. Will this undo everything th…,34,0,0.0
8.32e+17,1,"@josef_moser @goldenhathi @redouad @MinPres No it's not. Children did not decide to be unvaccinated. My friend and her daughter were told by their doctors not to be vaccinated for health reasons. 
They need to be protected. Who is responsible for that?",0,0,1.0
8.32e+17,1,RT @lisa_iannattone: Vaccine passports aren’t a punishment for the unvaccinated. They’re about slowing transmission and increasing vaccinat…,35,0,0.0
8.32e+17,1,"RT @ashishkjha: Close family member just called to say he tested positive for COVID

He's 21, healthy, college senior, vaxxed

Feels OK. So…",2303,0,0.0
8.32e+17,1,"RT @trishgreenhalgh: Q4: “Surely masking isn’t needed if vaccinated?”

A: The most important masks are the ones worn by the unvaccinated. B…",106,0,0.0
8.32e+17,1,RT @demandsbetter: When your facility is on outbreak because an unvaccinated staff member gets Covid and now it means you can’t visit your…,153,0,0.0
8.32e+17,1,"@13Firecracker13 @FerrarifanF1F1 @angeloisidorou @punditclass Unvaccinated people can be healthy and vaccinated people can be sick. 
Your ignorance is about asymptomatic spread. How do you know that you don't have COVID19? Are you going to take a test before you go?
You shouldn't risk disability from a vaccine - so postpone the concert",0,1,1.0
8.32e+17,1,"RT @RachelNotley: “We're having patients who just didn't go get the vaccine, and I don't even understand it. 

“These aren't anti-vaxxers.…",69,0,0.0
8.32e+17,1,RT @jennycohn1: “Texas Siblings Orphaned After Both [Unvaccinated] Parents Die From COVID-19”- 8/17/21  https://t.co/AC79aNymeu,53,0,1.0
8.32e+17,1,"RT @GosiaGasperoPhD: “If we don't move forward together, we aren't moving forward at all.”",15,0,0.0
140224471.0,1,RT @aus_spirit: @Channel9 https://t.co/cwQ1x6AM2W,2,0,0.0
140224471.0,1,"RT @OminiBrun: @HumanHeadline Darryn Hinch the Unconstitutional propaganda 🤡

No one is anti vaccine you idiot.

Experimental 💉 poison for…",3,0,1.0
140224471.0,1,"RT @realJedBevan: How could the Prime Minister say that the #Vaccinated will be exempt from domestic #Covid19 restrictions, #quarantine &amp; t…",40,0,1.0
140224471.0,1,"RT @Robsmeatpies: A mere 1% reduction in risk of catching COVID19 for the vaxxed. Come on man, you’re taking the piss @ScottMorrisonMP @Gre…",17,0,0.0
140224471.0,1,RT @dubsndoo: I happily got my vaccines hoping that Covid cases would almost disappear if enough of us got the vax. Cases are now climbing…,5384,0,0.0
140224471.0,1,"RT @Omnicentrist: I will not patronise a business that patronises me?

So, you don’t get my un vaxxed money. Full stop. 

Who do you think…",13,0,1.0
140224471.0,1,RT @1stAallTheway: CDC asks 80 million unvaccinated not to travel Labor Day weekend. Wasn't going to and now I wanna. Who in the actual hol…,2675,0,0.0
140224471.0,1,"RT @AussieVal10: Animals welfare crisis bcs they can’t get groomed…(yet they shot them at a shelter) 

UK against kids getting vaxxed https…",5,0,1.0
140224471.0,1,RT @Natasha57932694: If you stop this nasty divisive bullying threatening hate speech @DanielAndrewsMP you will give me far greater chance…,13,0,1.0
140224471.0,1,RT @bette_oh: The irony of “Rage against the machine” requiring their fans to be vaxxed 💀,7509,0,0.0
140224471.0,1,RT @Goalkickingguru: The vaxxed infecting each other. Wait and see this happen in Australia next winter.,17,0,0.0
140224471.0,1,"RT @SubinthePub: I did not get vaxxed so the unvaxxed would get bullied, shunned and punished for making a personal choice - I wanted the o…",1861,0,1.0
140224471.0,1,"RT @Vax2023: WTF 
If you are Double Vaxxed and go to an
Exposure site you need to self-quarantine for
7 Days 
The Government simply doesn't…",45,0,0.0
140224471.0,1,"RT @charles_haig01: So, a fully-vaxxed colleague of my wife and his fully-vaxxed wife, from an LGA of concern, both contracted COVID (one p…",146,0,0.0
140224471.0,1,RT @OMGTheMess: So the unvaccinated will starve to death https://t.co/2lDAGks76V,102,0,0.0
140224471.0,1,"RT @halftwottered: Just been told about another young sudden death in West Cork, brain aneurysm - 41 &amp; fully vaxxed.

I know another person…",302,0,0.0
140224471.0,1,RT @ezralevant: Would you eat at a restaurant where the waiters never ate their own food? “Pfizer CEO's Israel visit canceled because he is…,552,0,0.0
140224471.0,1,RT @LBB_Research: 1) Public Health England (PHE) has released the latest data on #Covid variant cases and deaths. #Delta represents 99.6% o…,93,0,0.0
140224471.0,1,👇 https://t.co/WBa3nCWdJS,0,0,0.0
140224471.0,1,"RT @AussieVal10: No surprises when they leak lockdowns will be extended.

How many of the “92” are single/double vaxxed?

Victoria has had…",66,0,0.0
140224471.0,1,"RT @danielkotzin: As it becomes ever more clear that the Covid “vaccines” not only have safety issues, but also don’t work very well, why i…",521,0,0.0
140224471.0,1,"RT @RealCandaceO: I’m unvaccinated. 

I’ve been to six countries and 28 states since the start of this pandemic (maskless outside of planes…",7465,0,0.0
140224471.0,1,"RT @_BradleyMcGrath: It is possible to be double vaxxed and oppose vaccine mandates.

#Melbourneprotest",11,0,0.0
140224471.0,1,"RT @PeterSweden7: Quebec in Canada is now backing down from vaccine mandates for health care workers.

They said they cannot afford to loos…",1596,0,0.0
140224471.0,1,"RT @FreedmFightr666: Not the truth at all. 
Try again.",13,0,1.0
140224471.0,1,"RT @RSOLpod: If you haven't worked it out by now, then you'll never work it out. Perrottet has just moved back the date for unvaccinated to…",10,0,0.0
140224471.0,1,RT @Joy_Villa: If people are so confident in the vaccine then how do the unvaccinated pose a risk?,108,0,1.0
140224471.0,1,RT @OZzSue5: Freedoms for the unvaccinated have been pushed back in a bid to motivate them to get the jab. @Dom_Perrottet you can push it b…,14,0,1.0
140224471.0,1,RT @thinktankch: @risemelbourne Together we are going win this battle!,1,0,0.0
140224471.0,1,"RT @rick_pittman: If you are vaccinated and are unafraid of being in the company of unvaccinated people, now is the time to speak out again…",1512,0,0.0
140224471.0,1,"RT @ChaChaC87311797: We the unvaccinated have now lost our jobs &amp; ability to feed our kids to ""not put pressure on the healthcare system"".…",152,0,1.0
140224471.0,1,RT @MAVERIC22440705: The VACCINATED are . . . the WU-FLU super spreaders ! 😡,0,0,0.0
140224471.0,1,"RT @drdavidsamadi: In Vienna, Austria the unvaccinated will no longer be able to go for haircuts even with a negative test.",1526,0,0.0
140224471.0,1,RT @billybirdau: They're fcuken playing us for absolute suckers🤬 Used to be front page news...now it's in the property section at bottom of…,6,0,0.0
140224471.0,1,"RT @1Nicdar: Meet Texas Dr. Mary Talley Bowden, who announced Saturday that she will only except new patients who are unvaccinated. The ENT…",5079,0,0.0
7.96e+17,1,RT @MeidasTouch: Donald Trump is gathering his unvaccinated supporters together in close quarters as the highly contagious and deadly Delta…,4160,0,1.0
7.96e+17,1,RT @ClassicSophie: @smotus You can thank the unvaccinated for this. They're allowing more dangerous variants to live and grow and spread. V…,6,0,0.0
7.96e+17,1,RT @politvidchannel: BREAKING: A Unvaccinated Trump supporter who spread coronavirus conspiracy theories has died from COVID-19,987,0,0.0
7.96e+17,1,"RT @GovernorVA: From January 21 to June 25, unvaccinated or partially vaccinated Virginians made up:

▪️ 99.4% of new COVID-19 cases
▪️ 99.…",325,0,0.0
7.96e+17,1,"RT @ddiamond: “More than 97 percent of hospitalizations are among those who are unvaccinated, Walensky said, and almost all covid-19 deaths…",30,0,0.0
7.96e+17,1,"RT @PeterHotez: Antiscience aggression causing the deaths of 2,000 unvaccinated Americans per day, is fast approaching the leading cause of…",1097,0,1.0
7.96e+17,1,"RT @PeterHotez: First, we're losing 2,000 American lives to COVID-19 daily, it's a leading cause of death in the US, almost all deaths amon…",210,0,1.0
7.96e+17,1,"RT @EricTopol: Impressive new data for real-world effectiveness (VE) of Moderna vaccine in a prospective study of &gt;350,000 vaccinees &amp; matc…",482,0,0.0
7.96e+17,1,"RT @briantylercohen: NEW: Two weeks ago, Delta announced a $200 monthly surcharge for unvaccinated employees. In that short time, 20% of un…",8306,0,0.0
7.96e+17,1,"RT @GYamey: Some people are angry that staff &amp; faculty at Duke university &amp; its health campus MUST get vaxxed

“Duke is removing FREEDOM” t…",22,0,1.0
7.96e+17,1,"RT @davidmweissman: This isn't rocket science folks, this is basic common sense. #RatherBeVaccinated",272,0,0.0
7.96e+17,1,"RT @TomthunkitsMind: THE VIRAL LOAD FROM THE DELTA VARIANT IS 1200 TIMES THAT OF COVID19
Due to the high number of unvaccinated people, COV…",17,0,0.0
7.96e+17,1,RT @ItalianDolomite: @sailingkateMD @MamaNoelles We need to not admit the unvaccinated into hospitals at this point and let them handle cov…,4,0,0.0
7.96e+17,1,"RT @RowShitshow: @sweetdoodmd @Cleavon_MD I review medical charts, I’m assigned all ICU beds. A few weeks ago I started keeping track and e…",360,0,0.0
7.96e+17,1,RT @WajahatAli: If death won't motivate you nothing will.,119,0,1.0
7.96e+17,1,"RT @MrSavileRow: Rodgers was fined $14,650 and is still allowed to play ""unvaccinated."" 
Kaepernick took a knee and was ""removed.""",2935,0,0.0
7.96e+17,1,"RT @IamMAJohnson: @DefenseBaron Feel better. This thing is merciless. I was cautious, double vaxxed &amp; my kid came down with it the 1st week…",26,0,0.0
7.96e+17,1,RT @PeterHotez: My view: rather than punish/shame @AaronRodgers12 I would much rather enlist his help to vaccinate the nation. We’ve alread…,309,0,1.0
4441986089.0,1,RT @USATODAY: Falling rates of COVID-19 across the United States mask a harsh reality – the overwhelming majority of those getting sick and…,219,0,1.0
4441986089.0,1,"RT @CNN: The CDC director reiterated that unvaccinated Americans should continue to wear masks and practice social distancing, encouraging…",1044,0,1.0
4441986089.0,1,"RT @Bob_Wachter: If you're wondering how bad Delta really is, even in highly vaccinated SF (76% of &gt;age 12 fully vaxxed) &amp; still w/ a lot o…",2030,0,0.0
4441986089.0,1,"RT @joncoopertweets: Around 300 people are hospitalized with Covid-19 in New Jersey, and ALL of them are unvaccinated!
#GetVaccinated",2538,0,0.0
4441986089.0,1,RT @OccupyDemocrats: BREAKING NEWS: Germany announces that it will stop paying “quarantine pay” to unvaccinated workers who are forced into…,8082,0,1.0
4441986089.0,1,@krupali @ashishkjha Religious exemptions should not be allowed during a pandemic when remaining unvaccinated poses a health threat and is more likely to overfill hospitals where other patients can't get care.,0,8,1.0
4441986089.0,1,RT @caslernoel: NYPD has been asking folks they’re about to search if they have any needles in their pockets for the last 35 years to preve…,1609,0,0.0
4441986089.0,1,RT @maximelearning: @GatesGratitude @zanderish @DrTomFrieden Are you talking about VAERS? If you are you really should read the disclaimer…,1,0,0.0
4441986089.0,1,"RT @DrEricDing: 9) “Some unvaccinated pregnant people are suffering far worse courses of COVID than those who have been inoculated, and the…",206,0,1.0
4441986089.0,1,RT @DrEricDing: 14) Even 2 doses of J&amp;J is much weaker for T cell stimulation versus 2 Pfizers.,75,0,0.0
4441986089.0,1,"RT @lindyli: Religious exemptions are just a way for anti-vaxxers to worm their way out of doing the right thing

They shouldn’t be allowed…",971,0,1.0
4441986089.0,1,RT @EricTopol: @AP @NEJM @StatehouseKim More on the risk of covid with pregnancy (currently ~20% of UK ICU patients) and 90% effectiveness…,43,0,0.0
4441986089.0,1,"RT @TheMeidasJules: 2. Medics came, but they needed high flow O2 and an ICU bed. They were refused by 3 hospitals before they found one tha…",427,0,0.0
4441986089.0,1,RT @DrTomFrieden: The data is overwhelming: unvaccinated people are more likely to get Covid and MUCH more likely to get seriously ill and…,1907,0,0.0
4441986089.0,1,"If you're not already following @Cleavon_MD please do. He has excellent updates about Covid and does it by not only showing numbers, he introduces us to those we've lost and those who have survived. He makes this personal and not just statistics. And please get vaxxed/boosters! https://t.co/B9E1lSudk2",1,1,0.0
4441986089.0,1,RT @DrEricDing: ⚠️BREAKING—REINFECTION &amp; NATURAL IMMUNITY—new CDC study in hospitalized adults finds: unvaccinated people with prior #COVID…,4631,0,0.0
4441986089.0,1,RT @DrEricDing: 2) Please get fully vaxxed with 3 shots and not 2 shots alone. Winter #COVID19 wave is coming to North America / already he…,114,0,0.0
192326872.0,1,@notbetty4ever @soundphile @BridgetPhetasy Latest UK Data: Vaccinated People 3-Times More Likely To Die From Delta Variant Than Unvaccinated https://t.co/rjINGA0Y2l,0,0,0.0
192326872.0,1,"EVERYONE should do this! - 100,000+ Britons sign petition to outlaw discrimination against unvaccinated as govt moves forward with Covid vaccine passports https://t.co/cxnXfmwkQA",0,2,1.0
192326872.0,1,"@BAMALARRY @kksheld 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTvpZb",0,0,0.0
192326872.0,1,"@PhightnPhan78 @ShadesStarry @tylerolson84 @BleacherReport ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,"@GoldbergJayden @D_KARAPETYAN_ @tylerolson84 @BleacherReport ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,"@SteveSisolak ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,4,0.0
192326872.0,1,"@AppleCh50911984 @WHCOVIDResponse ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,"@ThunderHeadFan @tfknocks @WHCOVIDResponse ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,"@audreymak2 @JoziRecycling @franlondon @pcdocjim @DrTomFrieden 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTvpZb",0,0,0.0
192326872.0,1,"@jsolomonReports Now scientists have confirmed that natural immunity is more effective than vaxxed immunity, why can’t I have my freedoms back? https://t.co/ek9dp9sAji",0,0,0.0
192326872.0,1,"@catdeq_van @jsolomonReports 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTvpZb",0,0,0.0
192326872.0,1,"@drshannonkroner Vaccinated Vermont: 75% Of September Covid Deaths Were Jabbed
Unvaccinated Vermonters only accounted for 24% of September Covid deaths https://t.co/3xTe5ZBue3",0,0,1.0
192326872.0,1,"@FoolsGoldChain @AmoneyResists Vaccinated Vermont: 75% Of September Covid Deaths Were Jabbed
Unvaccinated Vermonters only accounted for 24% of September Covid deaths https://t.co/3xTe5ZBue3",0,2,1.0
192326872.0,1,"@proconmedia @FoolsGoldChain @AmoneyResists Horowitz: No, this is not an epidemic of the unvaccinated https://t.co/WfstHujrPs",0,0,1.0
192326872.0,1,"@GovRonDeSantis 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTdOAB",0,0,0.0
192326872.0,1,"@Ron_Nirenberg ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,"@TracyBethHoeg @FLSurgeonGen @GovRonDeSantis Horowitz: No, this is not an epidemic of the unvaccinated https://t.co/WfstHujrPs",0,0,0.0
192326872.0,1,"@GregAbbott_TX ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",0,0,0.0
192326872.0,1,@MaighreadMor @CJHopkins_Z23 @ConceptualJames 𝗧𝗛𝗘𝗦𝗘 𝗮𝗿𝗲 𝘆𝗼𝘂𝗿 𝗻𝗲𝗶𝗴𝗵𝗯𝗼𝗿𝘀!  Shock experiment: Americans sign petition to ARREST and JAIL unvaccinated https://t.co/7iRuzU3cNZ,0,0,1.0
192326872.0,1,"@Charlen16331042 @randyhillier 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTvpZb",0,0,0.0
192326872.0,1,"@realannapaulina @Dougsbriefcase 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗠𝗲𝘀𝘀𝗮𝗴𝗲 from oil &amp; gas recruiter:  Clients tell her that 100% of vaxxed employees must be replaced within 3 years!  That is 50% of their workforce!  3 minute video, share now!  https://t.co/JoHiCTvpZb",0,0,0.0
192326872.0,1,"@jwgain01 @drsimonegold ISRAELI STUDY: Fully Vaxxed Are 27 Times More Likely To Get COVID Compared To People With Natural Immunity
Fully vaccinated are 27 times more likely to get the virus, &amp; 8 times more likely to require hospitalization, compared to those with natural immunity https://t.co/kGVsQFsphJ",1,1,0.0
192326872.0,1,Harvard Study Finds Covid-19 Surged Most Among Vaxxed Communities https://t.co/z2LS8zfW5g,0,0,0.0
192326872.0,1,"@GoGreen566 @PeterSweden7 Horowitz: No, this is not an epidemic of the unvaccinated https://t.co/WfstHujrPs",0,0,0.0
